index,class/url,class/name,name,level,desc/0,desc/1,desc/2,desc/3,desc/4,desc/5,desc/6,url,subclass/url,subclass/name,reference,choice/choose,choice/type,choice/from/0/url,choice/from/0/name,choice/from/1/url,choice/from/1/name,choice/from/2/url,choice/from/2/name,choice/from/3/url,choice/from/3/name,choice/from/4/url,choice/from/4/name,choice/from/5/url,choice/from/5/name,choice/from/6/url,choice/from/6/name,choice/from/7/url,choice/from/7/name,choice/from/8/url,choice/from/8/name,choice/from/9/url,choice/from/9/name,choice/from/10/url,choice/from/10/name,choice/from/11/url,choice/from/11/name,choice/from/12/url,choice/from/12/name,choice/from/13/url,choice/from/13/name,choice/from/14/url,choice/from/14/name,choice/from/15/url,choice/from/15/name,choice/from/16/url,choice/from/16/name,choice/from/17/url,choice/from/17/name,prerequisites/0/type,prerequisites/0/proficiency,group,desc/7,desc/8,prerequisites/0/spell,prerequisites/0/feature,prerequisites/0/level,prerequisites/1/type,prerequisites/1/feature
216,http://www.dnd5eapi.co/api/classes/7,Paladin,Ability Score Improvement 4,16,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,http://www.dnd5eapi.co/api/classes/7,Paladin,Aura improvements,18,"At 18th level, the range of your auras increase to 30 feet.",,,,,,,http://www.dnd5eapi.co/api/features/217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,http://www.dnd5eapi.co/api/classes/7,Paladin,Ability Score Improvement 5,19,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,http://www.dnd5eapi.co/api/classes/7,Paladin,Nimbus,20,"At 20th level, as an action, you can emanate an aura of sunlight. For 1 minute, bright light shines from you in a 30-foot radius, and dim light shines 30 feet beyond that.","Whenever an enemy creature starts its turn in the bright light, the creature takes 10 radiant damage.","In addition, for the duration, you have advantage on saving throws against spells cast by fiends or undead.",,,,,http://www.dnd5eapi.co/api/features/219,http://www.dnd5eapi.co/api/subclasses/7,Devotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,http://www.dnd5eapi.co/api/classes/8,Ranger,Favored Enemy (1 type),1,"Beginning at 1st level, you have significant experience studying, tracking, hunting, and even talking to a certain type of enemy.","Choose a type of favored enemy: aberrations, beasts, celestials, constructs, dragons, elementals, fey, fiends, giants, monstrosities, oozes, plants, or undead. Alternatively, you can select two races of humanoid (such as gnolls and orcs) as favored enemies.","You have advantage on Wisdom (Survival) checks to track your favored enemies, as well as on Intelligence checks to recall information about them.","When you gain this feature, you also learn one language of your choice that is spoken by your favored enemies, if they speak one at all.","You choose one additional favored enemy, as well as an associated language, at 6th and 14th level. As you gain levels, your choices should reflect the types of monsters you have encountered on your adventures.",,,http://www.dnd5eapi.co/api/features/220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,http://www.dnd5eapi.co/api/classes/8,Ranger,Natural Explorer (1 terrain type),1,"You are particularly familiar with one type of natural environment and are adept at traveling and surviving in such regions. Choose one type of favored terrain: arctic, coast, desert, forest, grassland, mountain, or swamp. When you make an Intelligence or Wisdom check related to your favored terrain, your proficiency bonus is doubled if you are using a skill that you're proficient in.","While traveling for an hour or more in your favored terrain, you gain the following benefits:",- Difficult terrain doesn't slow your group's travel.,- Your group can't become lost except by magical means.,"- Even when you are engaged in another activity while traveling (such as foraging, navigating, or tracking), you remain alert to danger.","- If you are traveling alone, you can move stealthily at a normal pace.","- When you forage, you find twice as much food as you normally would.",http://www.dnd5eapi.co/api/features/221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- While tracking other creatures, you also learn their exact number, their sizes, and how long ago they passed through the area.",You choose additional favored terrain types at 6th and 10th level.,,,,,
222,http://www.dnd5eapi.co/api/classes/8,Ranger,Choose: Fighting Style,2,"At 2nd level, you adopt a particular style of fighting as your specialty. Choose one of the following options. You can't take a Fighting Style option more than once, even if you later get to choose again.",,,,,,,http://www.dnd5eapi.co/api/features/222,,,,1,feature,http://www.dnd5eapi.co/api/features/223,Fighting Style: Archery,http://www.dnd5eapi.co/api/features/224,Fighting Style: Defense,http://www.dnd5eapi.co/api/features/225,Fighting Style: Dueling,http://www.dnd5eapi.co/api/features/226,Fighting Style: Two-Weapon Fighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,http://www.dnd5eapi.co/api/classes/8,Ranger,Fighting Style: Archery,2,You gain a +2 bonus to attack rolls you make with ranged weapons.,,,,,,,http://www.dnd5eapi.co/api/features/223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fighting Style (Ranger),,,,,,,
224,http://www.dnd5eapi.co/api/classes/8,Ranger,Fighting Style: Defense,2,"While you are wearing armor, you gain a +1 bonus to AC.",,,,,,,http://www.dnd5eapi.co/api/features/224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fighting Style (Ranger),,,,,,,
225,http://www.dnd5eapi.co/api/classes/8,Ranger,Fighting Style: Dueling,2,"When you are wielding a melee weapon in one hand and no other weapons, you gain a +2 bonus to damage rolls with that weapon.",,,,,,,http://www.dnd5eapi.co/api/features/225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fighting Style (Ranger),,,,,,,
226,http://www.dnd5eapi.co/api/classes/8,Ranger,Fighting Style: Two-Weapon Fighting,2,"When you engage in two-weapon fighting, you can add your ability modifier to the damage of the second attack.",,,,,,,http://www.dnd5eapi.co/api/features/226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fighting Style (Ranger),,,,,,,
227,http://www.dnd5eapi.co/api/classes/8,Ranger,Spellcasting,2,"By the time you reach 2nd level, you have learned to use the magical essence of nature to cast spells, much as a druid does.",,,,,,,http://www.dnd5eapi.co/api/features/227,,,http://www.dnd5eapi.co/api/spellcasting/ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,http://www.dnd5eapi.co/api/classes/8,Ranger,Ranger Archetype,3,"At 3rd level, you choose an archetype that you strive to emulate: Hunter or Beast Master, both detailed at the end of the class description. Your choice grants you features at 3rd level and again at 7th, 11th, and 15th level.",,,,,,,http://www.dnd5eapi.co/api/features/228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,http://www.dnd5eapi.co/api/classes/8,Ranger,Choose: Hunter's Prey,3,"At 3rd level, you gain one of the following features of your choice.",Colossus Slayer,Giant Killer,Horde Breaker,,,,http://www.dnd5eapi.co/api/features/229,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,1,feature,http://www.dnd5eapi.co/api/features/230,Hunter's Prey: Colossus Slayer,http://www.dnd5eapi.co/api/features/231,Hunter's Prey: Giant Killer,http://www.dnd5eapi.co/api/features/232,Hunter's Prey: Horde Breaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,http://www.dnd5eapi.co/api/classes/8,Ranger,Hunter's Prey: Colossus Slayer,3,"Your tenacity can wear down the most potent foes. When you hit a creature with a weapon attack, the creature takes an extra 1d8 damage if it's below its hit point maximum. You can deal this extra damage only once per turn.",,,,,,,http://www.dnd5eapi.co/api/features/230,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunter's Prey,,,,,,,
231,http://www.dnd5eapi.co/api/classes/8,Ranger,Hunter's Prey: Giant Killer,3,"When a Large or larger creature within 5 feet of you hits or misses you with an attack, you can use your reaction to attack that creature immediately after its attack, provided that you can see the creature.",,,,,,,http://www.dnd5eapi.co/api/features/231,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunter's Prey,,,,,,,
232,http://www.dnd5eapi.co/api/classes/8,Ranger,Hunter's Prey: Horde Breaker,3,"Once on each of your turns when you make a weapon attack, you can make another attack with the same weapon against a different creature that is within 5 feet of the original target and within range of your weapon.",,,,,,,http://www.dnd5eapi.co/api/features/232,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunter's Prey,,,,,,,
233,http://www.dnd5eapi.co/api/classes/8,Ranger,Primeval Awareness,3,"Beginning at 3rd level, you can use your action and expend one ranger spell slot to focus your awareness on the region around you. For 1 minute per level of the spell slot you expend, you can sense whether the following types of creatures are present within 1 mile of you (or within up to 6 miles if you are in your favored terrain): aberrations, celestials, dragons, elementals, fey, fiends, and undead. This feature doesn't reveal the creatures' location or number.",,,,,,,http://www.dnd5eapi.co/api/features/233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,http://www.dnd5eapi.co/api/classes/8,Ranger,Ability Score Improvement 1,4,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,http://www.dnd5eapi.co/api/classes/8,Ranger,Extra Attack,5,"Beginning at 5th level, you can attack twice, instead of once, whenever you take the Attack action on your turn.",,,,,,,http://www.dnd5eapi.co/api/features/235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,http://www.dnd5eapi.co/api/classes/8,Ranger,Favored Enemy (2 types),6,"Beginning at 1st level, you have significant experience studying, tracking, hunting, and even talking to a certain type of enemy.","Choose a type of favored enemy: aberrations, beasts, celestials, constructs, dragons, elementals, fey, fiends, giants, monstrosities, oozes, plants, or undead. Alternatively, you can select two races of humanoid (such as gnolls and orcs) as favored enemies.","You have advantage on Wisdom (Survival) checks to track your favored enemies, as well as on Intelligence checks to recall information about them.","When you gain this feature, you also learn one language of your choice that is spoken by your favored enemies, if they speak one at all.","You choose one additional favored enemy, as well as an associated language, at 6th and 14th level. As you gain levels, your choices should reflect the types of monsters you have encountered on your adventures.",,,http://www.dnd5eapi.co/api/features/236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,http://www.dnd5eapi.co/api/classes/8,Ranger,Natural Explorer (2 terrain types),6,"You are particularly familiar with one type of natural environment and are adept at traveling and surviving in such regions. Choose one type of favored terrain: arctic, coast, desert, forest, grassland, mountain, or swamp. When you make an Intelligence or Wisdom check related to your favored terrain, your proficiency bonus is doubled if you are using a skill that you're proficient in.","While traveling for an hour or more in your favored terrain, you gain the following benefits:",- Difficult terrain doesn't slow your group's travel.,- Your group can't become lost except by magical means.,"- Even when you are engaged in another activity while traveling (such as foraging, navigating, or tracking), you remain alert to danger.","- If you are traveling alone, you can move stealthily at a normal pace.","- When you forage, you find twice as much food as you normally would.",http://www.dnd5eapi.co/api/features/237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- While tracking other creatures, you also learn their exact number, their sizes, and how long ago they passed through the area.",You choose additional favored terrain types at 6th and 10th level.,,,,,
238,http://www.dnd5eapi.co/api/classes/8,Ranger,Choose: Defensive Tactics,7,"At 7th level, you gain one of the following features of your choice.",Escape the Horde,Multiattack Defense,Steel Will,,,,http://www.dnd5eapi.co/api/features/238,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,1,feature,http://www.dnd5eapi.co/api/features/239,Defensive Tactics: Escape the Horde,http://www.dnd5eapi.co/api/features/240,Defensive Tactics: Multiattack Defense,http://www.dnd5eapi.co/api/features/241,Defensive Tactics: Steel Will,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,http://www.dnd5eapi.co/api/classes/8,Ranger,Defensive Tactics: Escape the Horde,7,Opportunity attacks against you are made with disadvantage.,,,,,,,http://www.dnd5eapi.co/api/features/239,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Tactics,,,,,,,
240,http://www.dnd5eapi.co/api/classes/8,Ranger,Defensive Tactics: Multiattack Defense,7,"When a creature hits you with an attack, you gain a +4 bonus to AC against all subsequent attacks made by that creature for the rest of the turn.",,,,,,,http://www.dnd5eapi.co/api/features/240,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Tactics,,,,,,,
241,http://www.dnd5eapi.co/api/classes/8,Ranger,Defensive Tactics: Steel Will,7,You have advantage on saving throws against being frightened.,,,,,,,http://www.dnd5eapi.co/api/features/241,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Tactics,,,,,,,
242,http://www.dnd5eapi.co/api/classes/8,Ranger,Ability Score Improvement 2,8,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,http://www.dnd5eapi.co/api/classes/8,Ranger,Land's Stride,8,"Starting at 8th level, moving through nonmagical difficult terrain costs you no extra movement. You can also pass through nonmagical plants without being slowed by them and without taking damage from them if they have thorns, spines, or a similar hazard.","In addition, you have advantage on saving throws against plants that are magically created or manipulated to impede movement, such those created by the entangle spell.",,,,,,http://www.dnd5eapi.co/api/features/243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,http://www.dnd5eapi.co/api/classes/8,Ranger,Natural Explorer (3 terrain types),10,"You are particularly familiar with one type of natural environment and are adept at traveling and surviving in such regions. Choose one type of favored terrain: arctic, coast, desert, forest, grassland, mountain, or swamp. When you make an Intelligence or Wisdom check related to your favored terrain, your proficiency bonus is doubled if you are using a skill that you're proficient in.","While traveling for an hour or more in your favored terrain, you gain the following benefits:",- Difficult terrain doesn't slow your group's travel.,- Your group can't become lost except by magical means.,"- Even when you are engaged in another activity while traveling (such as foraging, navigating, or tracking), you remain alert to danger.","- If you are traveling alone, you can move stealthily at a normal pace.","- When you forage, you find twice as much food as you normally would.",http://www.dnd5eapi.co/api/features/244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- While tracking other creatures, you also learn their exact number, their sizes, and how long ago they passed through the area.",You choose additional favored terrain types at 6th and 10th level.,,,,,
245,http://www.dnd5eapi.co/api/classes/8,Ranger,Hide in Plain Sight,10,"Starting at 10th level, you can spend 1 minute creating camouflage for yourself. You must have access to fresh mud, dirt, plants, soot, and other naturally occurring materials with which to create your camouflage.","Once you are camouflaged in this way, you can try to hide by pressing yourself up against a solid surface, such as a tree or wall, that is at least as tall and wide as you are. You gain a +10 bonus to Dexterity (Stealth) checks as long as you remain there without moving or taking actions. Once you move or take an action or a reaction, you must camouflage yourself again to gain this benefit.",,,,,,http://www.dnd5eapi.co/api/features/245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,http://www.dnd5eapi.co/api/classes/8,Ranger,Choose: Multiattack,11,"At 11th level, you gain one of the following features of your choice.",Volley,Whirlwind Attack,,,,,http://www.dnd5eapi.co/api/features/246,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,1,feature,http://www.dnd5eapi.co/api/features/247,Multiattack: Volley,http://www.dnd5eapi.co/api/features/248,Multiattack: Whirlwind Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,http://www.dnd5eapi.co/api/classes/8,Ranger,Multiattack: Volley,11,"You can use your action to make a ranged attack against any number of creatures within 10 feet of a point you can see within your weapon's range. You must have ammunition for each target, as normal, and you make a separate attack roll for each target.",,,,,,,http://www.dnd5eapi.co/api/features/247,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multiattack,,,,,,,
248,http://www.dnd5eapi.co/api/classes/8,Ranger,Multiattack: Whirlwind Attack,11,"You can use your action to make a melee attack against any number of creatures within 5 feet of you, with a separate attack roll for each target.",,,,,,,http://www.dnd5eapi.co/api/features/248,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multiattack,,,,,,,
249,http://www.dnd5eapi.co/api/classes/8,Ranger,Ability Score Improvement 4,12,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,http://www.dnd5eapi.co/api/classes/8,Ranger,Favored Enemy (3 enemies),14,"Beginning at 1st level, you have significant experience studying, tracking, hunting, and even talking to a certain type of enemy.","Choose a type of favored enemy: aberrations, beasts, celestials, constructs, dragons, elementals, fey, fiends, giants, monstrosities, oozes, plants, or undead. Alternatively, you can select two races of humanoid (such as gnolls and orcs) as favored enemies.","You have advantage on Wisdom (Survival) checks to track your favored enemies, as well as on Intelligence checks to recall information about them.","When you gain this feature, you also learn one language of your choice that is spoken by your favored enemies, if they speak one at all.","You choose one additional favored enemy, as well as an associated language, at 6th and 14th level. As you gain levels, your choices should reflect the types of monsters you have encountered on your adventures.",,,http://www.dnd5eapi.co/api/features/250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,http://www.dnd5eapi.co/api/classes/8,Ranger,Vanish,14,"Starting at 14th level, you can use the Hide action as a bonus action on your turn. Also, you can't be tracked by nonmagical means, unless you choose to leave a trail.",,,,,,,http://www.dnd5eapi.co/api/features/251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,http://www.dnd5eapi.co/api/classes/8,Ranger,Choose: Superior Hunter's Defense,15,"At 15th level, you gain one of the following features of your choice.",Evasion,Stand Against the Tide,Uncanny Dodge,,,,http://www.dnd5eapi.co/api/features/252,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,1,feature,http://www.dnd5eapi.co/api/features/253,Superior Hunter's Defense: Evasion,http://www.dnd5eapi.co/api/features/254,Superior Hunter's Defense: Stand Against the Tide,http://www.dnd5eapi.co/api/features/255,Superior Hunter's Defense: Uncanny Dodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,http://www.dnd5eapi.co/api/classes/8,Ranger,Superior Hunter's Defense: Evasion,15,"When you are subjected to an effect, such as a red dragon's fiery breath or a lightning bolt spell, that allows you to make a Dexterity saving throw to take only half damage, you instead take no damage if you succeed on the saving throw, and only half damage if you fail.",,,,,,,http://www.dnd5eapi.co/api/features/253,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Superior Hunter's Defense,,,,,,,
254,http://www.dnd5eapi.co/api/classes/8,Ranger,Superior Hunter's Defense: Stand Against the Tide,15,"When a hostile creature misses you with a melee attack, you can use your reaction to force that creature to repeat the same attack against another creature (other than itself) of your choice.",,,,,,,http://www.dnd5eapi.co/api/features/254,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Superior Hunter's Defense,,,,,,,
255,http://www.dnd5eapi.co/api/classes/8,Ranger,Superior Hunter's Defense: Uncanny Dodge,15,"When an attacker that you can see hits you with an attack, you can use your reaction to halve the attack's damage against you.",,,,,,,http://www.dnd5eapi.co/api/features/255,http://www.dnd5eapi.co/api/subclasses/8,Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Superior Hunter's Defense,,,,,,,
256,http://www.dnd5eapi.co/api/classes/8,Ranger,Ability Score Improvement 4,16,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,http://www.dnd5eapi.co/api/classes/8,Ranger,Feral Senses,18,"At 18th level, you gain preternatural senses that help you fight creatures you can't see. When you attack a creature you can't see, your inability to see it doesn't impose disadvantage on your attack rolls against it.","You are also aware of the location of any invisible creature within 30 feet of you, provided that the creature isn't hidden from you and you aren't blinded or deafened.",,,,,,http://www.dnd5eapi.co/api/features/257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,http://www.dnd5eapi.co/api/classes/8,Ranger,Ability Score Improvement 5,19,"When you reach 4th level, and again at 8th, 12th, 16th, and 19th level, you can increase one ability score of your choice by 2, or you can increase two ability scores of your choice by 1. As normal, you can't increase an ability score above 20 using this feature.",,,,,,,http://www.dnd5eapi.co/api/features/258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,http://www.dnd5eapi.co/api/classes/8,Ranger,Foe Slayer,20,"At 20th level, you become an unparalleled hunter of your enemies. Once on each of your turns, you can add your Wisdom modifier to the attack roll or the damage roll of an attack you make against one of your favored enemies. You can choose to use this feature before or after the roll, but before any effects of the roll are applied.",,,,,,,http://www.dnd5eapi.co/api/features/259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,http://www.dnd5eapi.co/api/classes/9,Rogue,Choose: Expertise 1,1,"At 1st level, choose two of your skill proficiencies, or one of your skill proficiencies and your proficiency with thieves' tools. Your proficiency bonus is doubled for any ability check you make that uses either of the chosen proficiencies.","At 6th level, you can choose two more of your proficiencies (in skills or with thieves' tools) to gain this benefit",,,,,,http://www.dnd5eapi.co/api/features/260,,,,2,feature,http://www.dnd5eapi.co/api/features/278,Expertise: Acrobatics,http://www.dnd5eapi.co/api/features/277,Expertise: Animal Handling,http://www.dnd5eapi.co/api/features/261,Expertise: Arcana,http://www.dnd5eapi.co/api/features/262,Expertise: Athletics,http://www.dnd5eapi.co/api/features/263,Expertise: Deception,http://www.dnd5eapi.co/api/features/264,Expertise: History,http://www.dnd5eapi.co/api/features/265,Expertise: Insight,http://www.dnd5eapi.co/api/features/266,Expertise: Intimidation,http://www.dnd5eapi.co/api/features/267,Expertise: Investigation,http://www.dnd5eapi.co/api/features/268,Expertise: Medicine,http://www.dnd5eapi.co/api/features/269,Expertise: Nature,http://www.dnd5eapi.co/api/features/270,Expertise: Perception,http://www.dnd5eapi.co/api/features/271,Expertise: Performance,http://www.dnd5eapi.co/api/features/272,Expertise: Persuasion,http://www.dnd5eapi.co/api/features/273,Expertise: Religion,http://www.dnd5eapi.co/api/features/274,Expertise: Sleight of Hand,http://www.dnd5eapi.co/api/features/275,Expertise: Stealth,http://www.dnd5eapi.co/api/features/276,Expertise: Survival,,,,,,,,,,
261,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Acrobatics,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/105,Expertise (Rogue),,,,,,,
262,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Animal Handling,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/106,Expertise (Rogue),,,,,,,
263,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Arcana,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/107,Expertise (Rogue),,,,,,,
264,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Athletics,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/108,Expertise (Rogue),,,,,,,
265,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Deception,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/109,Expertise (Rogue),,,,,,,
266,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: History,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/110,Expertise (Rogue),,,,,,,
267,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Insight,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/111,Expertise (Rogue),,,,,,,
268,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Intimidation,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/112,Expertise (Rogue),,,,,,,
269,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Investigation,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/113,Expertise (Rogue),,,,,,,
270,http://www.dnd5eapi.co/api/classes/9,Rogue,Expertise: Medicine,,Your proficiency bonus is doubled for any ability check you make for this skill.,,,,,,,http://www.dnd5eapi.co/api/features/270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proficiency,http://www.dnd5eapi.co/api/proficiencies/114,Expertise (Rogue),,,,,,,
